187,10,12,19,17,19,17,15,11,14,18,19,15,10,10,20,13,14,8,19,25,9,18,8,14,18,16,17,6
188,7,7,7,5,1,7,5,5,7,3,3,7,2,3,5,5,5,0,3,6,2,6,4,4,1,2,4,5
189,1,1,0,2,0,2,0,0,3,0,2,3,2,0,2,0,1,1,2,6,0,1,0,1,0,2,2,3
190,7,4,4,8,9,12,14,6,6,8,12,13,14,20,10,11,9,4,16,23,17,12,13,9,14,13,12,12
191,11,13,21,12,14,16,8,27,23,11,12,17,9,3,17,18,19,18,18,12,7,24,13,19,25,13,26,11
192,7,5,14,10,5,7,4,8,5,5,7,4,10,8,6,7,5,8,9,6,8,7,7,6,12,8,12,12
193,4,4,0,2,5,3,3,4,4,8,1,7,2,2,1,2,3,3,4,2,7,3,9,4,7,7,3,3
194,14,12,11,11,10,5,5,15,12,17,14,9,10,10,18,19,8,15,19,11,12,10,21,10,13,11,7,3
195,18,18,23,27,26,22,14,23,22,22,20,23,17,18,19,34,41,24,19,36,21,18,21,27,21,28,17,12
196,16,14,15,16,20,17,10,14,11,16,16,25,14,15,12,16,14,11,23,13,10,8,8,12,18,28,15,11
197,8,6,9,6,9,1,8,4,9,10,10,13,4,5,10,12,8,10,10,1,5,10,18,7,11,11,7,6
198,7,7,8,10,13,12,7,8,6,4,4,11,7,2,4,9,10,12,4,10,3,7,9,8,11,11,7,4
199,12,19,12,12,9,15,16,19,11,8,17,10,18,16,17,14,14,11,17,18,27,15,19,18,18,19,32,16
200,8,19,26,16,13,16,14,23,17,17,14,17,21,24,12,20,9,11,34,19,16,16,20,20,12,32,20,20
201,3,4,4,3,3,2,4,7,3,2,5,6,1,2,7,3,4,3,10,3,8,3,5,6,12,5,2,6
202,1,3,4,0,1,1,0,2,2,0,4,2,4,0,1,5,1,2,1,4,1,1,2,6,1,5,1,1
203,18,20,22,22,27,29,27,29,24,26,34,24,38,37,26,26,30,33,30,35,41,32,34,22,21,31,31,34
204,4,10,5,13,4,15,10,9,9,9,7,14,22,13,5,4,5,4,9,6,19,7,12,9,15,7,10,15
205,0,0,1,1,1,1,2,1,0,3,0,1,0,1,0,1,0,0,2,0,0,1,0,2,0,2,2,3
206,0,1,1,1,2,2,4,0,1,0,1,2,2,1,1,1,0,1,1,2,2,2,0,1,2,2,3,1
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
208,5,9,12,16,10,13,11,8,10,16,8,11,15,4,14,8,10,10,10,16,13,8,16,10,12,11,14,6
209,1,6,6,4,2,4,2,8,4,6,4,8,3,4,3,6,2,5,8,5,2,6,5,5,10,9,3,7
210,7,9,11,4,6,10,5,15,3,1,8,6,4,9,6,9,6,6,3,9,6,6,6,4,3,13,8,9
211,6,1,14,4,19,15,8,17,16,16,16,15,14,13,16,6,16,15,19,14,18,13,11,17,13,17,23,14
212,4,3,4,6,11,4,4,5,2,3,2,3,5,11,6,5,6,5,11,5,7,5,4,7,2,6,9,3
213,6,2,4,9,7,7,4,3,6,4,2,3,5,3,3,1,6,6,8,2,3,3,5,9,2,3,6,1
214,2,1,0,2,1,0,0,1,0,2,0,0,0,1,0,0,3,2,1,0,0,1,0,1,0,0,0,0
215,8,10,9,6,8,7,7,3,7,6,8,10,7,9,10,7,8,3,8,3,8,13,7,5,13,17,9,5
216,3,8,6,6,9,13,12,6,6,4,8,6,4,7,4,4,4,3,4,11,14,8,5,4,9,4,10,13
217,11,7,11,12,11,7,8,7,8,6,7,4,5,11,11,11,13,11,5,5,5,9,9,10,7,6,5,2
218,1,4,5,6,4,8,4,4,10,3,5,6,7,3,3,6,9,8,6,8,3,3,10,2,8,6,9,1
219,6,10,10,9,13,5,4,12,7,6,9,6,4,10,4,3,2,6,13,14,6,8,7,9,8,11,6,5
220,13,10,10,8,5,10,5,5,6,8,10,12,7,7,5,8,5,8,13,5,7,10,8,6,14,20,4,11
221,3,4,1,6,6,8,4,3,2,11,5,8,9,12,7,5,6,5,8,11,3,7,2,10,8,6,2,3
222,5,4,4,4,2,3,1,0,3,5,4,6,3,2,2,0,4,0,4,2,2,6,4,6,2,2,1,0
223,19,10,14,13,18,27,19,19,17,15,16,20,22,22,15,24,13,17,16,13,17,13,16,20,14,17,13,27
224,5,6,12,6,9,10,6,6,8,8,8,9,11,6,13,12,11,15,16,10,5,11,7,5,5,10,8,9
225,2,2,0,1,1,2,1,1,3,0,1,1,1,1,2,2,1,0,0,0,2,0,2,1,0,0,0,1
226,0,1,1,1,3,0,0,0,2,1,0,3,1,3,1,1,1,0,0,4,1,0,1,0,1,0,0,1
227,0,0,1,1,0,4,0,1,1,0,1,3,2,3,1,1,0,0,0,1,1,2,4,0,1,0,0,3
228,2,2,7,3,3,2,1,2,5,2,2,3,0,1,3,4,1,1,6,0,1,2,4,2,3,1,0,3
229,13,8,6,9,12,21,15,12,11,4,7,17,16,13,15,10,11,9,9,10,11,14,15,17,16,10,6,19
230,6,1,17,5,21,18,9,19,17,17,18,20,15,14,16,7,17,19,20,15,19,14,13,17,15,18,27,17
231,20,6,13,5,17,8,9,9,9,9,8,11,6,7,7,10,9,10,6,10,9,16,13,8,9,7,14,13
232,5,4,2,2,6,0,0,1,1,1,1,1,3,1,1,1,5,4,2,4,0,2,0,2,1,3,0,0
233,10,13,12,10,11,10,7,7,8,6,11,13,8,9,13,9,8,8,11,6,9,16,12,5,15,19,9,5
234,14,9,18,16,12,9,10,8,9,10,9,8,11,15,16,14,14,14,9,8,9,14,12,11,10,11,11,4
235,7,13,11,9,13,5,5,13,7,7,9,8,5,11,5,3,2,6,14,14,6,8,7,9,8,12,6,5
236,16,15,12,12,8,13,6,8,7,11,13,19,10,9,5,12,8,9,15,10,8,11,11,10,18,23,9,15
237,11,12,4,9,10,15,6,4,8,15,10,19,16,16,11,11,13,16,16,15,5,11,8,13,12,11,5,5
238,40,47,40,37,37,39,45,38,33,46,43,61,62,54,37,48,37,54,62,60,54,39,52,63,62,43,46,66
239,2,1,5,3,2,4,0,3,3,4,3,2,4,1,1,2,4,2,2,4,0,5,1,2,3,3,4,1
240,3,3,5,4,4,0,0,2,6,11,1,8,5,6,4,2,2,2,5,6,3,1,3,6,2,0,5,3
